loan_id,default_12m,credit_score,annual_income,loan_amount,term_months,interest_rate,revolving_utilization,delinquencies_12m,payment_to_income_ratio,unemployment_rate,region,lgd,ead,pd_model,ecl_model,expected_interest_income,expected_profit,decision,recommended_rate,reason_1,severity_1,detail_1,reason_2,severity_2,detail_2,reason_3,severity_3,detail_3,reason_4,severity_4,detail_4,action_1,action_2,action_3,action_rationale
19409,0,712,58938.0,14607.0,24,0.1498901428106748,0.4296597063062017,0,0.1441860938613458,7.50031300630533,Outer Metro,0.621169684465542,4260.37,0.1081925089217174,286.3220284226009,2189.445316035527,1753.123287612926,MANUAL_REVIEW,0.1498901428106748,Self-employed (income volatility risk),3,employment=Self-employed,,,,,,,,,,Route to manual credit review,Verify income stability (employment letter / business financials),,Risk signals require human judgement and policy checks; Income volatility raises PD beyond automated comfort
19410,0,610,71092.0,14865.0,48,0.1281229731091883,0.4020525390084604,0,0.0670809655094806,6.228063898054115,Regional,0.5958302451962703,4025.94,0.1452263469396018,348.36559430648754,3809.0959905361688,3310.730396229681,MANUAL_REVIEW,0.1281229731091883,Low credit score,4,credit_score=610,,,,,,,,,,Route to manual credit review,,,Risk signals require human judgement and policy checks
19411,0,742,47026.0,9486.0,60,0.0698924626249488,0.0,0,0.0479198741121932,4.866364943517059,Regional,0.5641626904430758,4110.6,0.0306906788609396,71.1731315077716,1657.4997511506629,1436.3266196428913,APPROVE_REPRICE,0.0698924626249488,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
19412,0,668,52040.0,9682.0,36,0.105495405835682,0.4361067312591004,0,0.0726156802459646,4.6973576053056165,Inner Metro,0.6147513617889259,484.1,0.0788593848144006,23.468642366393468,1532.1097789516105,1358.641136585217,APPROVE_REPRICE,0.105495405835682,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
19413,0,628,57639.0,11103.0,60,0.1088542885212959,0.4050881549259584,1,0.0501264768646229,4.434075919402894,Inner Metro,0.6768248398635575,2405.65,0.181382259606804,295.3272618562073,3021.522913629872,2576.195651773665,DECLINE,0.1088542885212959,Low credit score,4,credit_score=628,Recent delinquency in last 12 months,4.0,delinq_12m=1,,,,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
19414,0,609,51396.0,12259.0,36,0.120013515197701,0.3629911643806243,1,0.095068876955405,5.583237999962557,Outer Metro,0.5778555554832443,5107.92,0.1275932772852046,376.6094144542474,2206.8685242129263,1680.259109758679,MANUAL_REVIEW,0.120013515197701,Low credit score,4,credit_score=609,Recent delinquency in last 12 months,4.0,delinq_12m=1,,,,,,,Route to manual credit review,Request supporting documents + check recent bureau events,,Risk signals require human judgement and policy checks; Confirm whether risk is temporary or structural
19415,0,664,53237.0,14552.0,24,0.0930270311325418,0.4659381176475535,0,0.1503082442662058,4.254572801496312,Inner Metro,0.6132332052742716,9701.33,0.1049264349855012,624.2260062458445,1353.7293570407485,579.503350794904,MANUAL_REVIEW,0.0930270311325418,Missed payment (last 3 months),3,missed_3m=1,,,,,,,,,,Route to manual credit review,,,Risk signals require human judgement and policy checks
19416,1,597,68516.0,10784.0,60,0.1415465599588493,0.6198911195952138,2,0.0440988966080915,5.059194322657605,Outer Metro,0.6739802888387458,4852.8,0.3787307211121963,1238.711367629688,3816.095256490578,2427.38388886089,DECLINE,0.1415465599588493,Multiple delinquencies in last 12 months,5,delinq_12m=2,Low credit score,4.0,credit_score=597,High revolving utilization,4.0,utilization=0.62,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
19417,0,613,64226.0,7577.0,60,0.0545327343459109,0.0565598127948165,1,0.0270114906735589,3.896080507976918,Outer Metro,0.6489580588343858,7577.0,0.0969184256085138,476.5629415992052,1032.986320347418,406.42337874821294,MANUAL_REVIEW,0.0545327343459109,Low credit score,4,credit_score=613,Recent delinquency in last 12 months,4.0,delinq_12m=1,,,,,,,Route to manual credit review,Request supporting documents + check recent bureau events,,Risk signals require human judgement and policy checks; Confirm whether risk is temporary or structural
19418,0,689,73124.0,9035.0,72,0.0884042181871175,0.0206473753913,0,0.0266095946611235,6.055321308174869,Inner Metro,0.5955152958533735,8909.51,0.078063334127977,414.1844947343756,2396.19633396182,1832.0118392274444,APPROVE_REPRICE,0.0884042181871175,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
19419,0,709,21033.0,3768.0,48,0.1028701317945049,0.4139087455731954,0,0.0548224219084296,5.403368751011433,Inner Metro,0.5301027554691392,188.4,0.0852321896076969,8.51225461777944,775.2293132033892,616.7170585856097,MANUAL_REVIEW,0.1028701317945049,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Route to manual credit review,,,Risk signals require human judgement and policy checks
19420,1,721,18000.0,3464.0,72,0.0782610569752605,0.0401139366391164,0,0.0402933333333333,4.638430247948854,Regional,0.6580511067420393,3319.67,0.0939359737443723,205.2043104898561,813.2889040869081,458.08459359705193,MANUAL_REVIEW,0.0782610569752605,Unemployed (high income stability risk),5,employment=Unemployed,,,,,,,,,,Route to manual credit review,Verify income stability (employment letter / business financials),,Risk signals require human judgement and policy checks; Income volatility raises PD beyond automated comfort
19421,1,624,48405.0,5394.0,60,0.1207911869056015,0.5709108688732532,1,0.0297985745274248,4.909899004672417,Regional,0.6806843885435995,2337.4,0.2040442715573845,324.6409021662439,1628.8691554220363,1154.2282532557924,DECLINE,0.1207911869056015,Low credit score,4,credit_score=624,Recent delinquency in last 12 months,4.0,delinq_12m=1,Missed payment (last 3 months),3.0,missed_3m=1,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
19422,0,710,18000.0,3026.0,24,0.1053884913454631,0.2918528119514794,0,0.0935933333333333,4.368540062524754,Regional,0.6537765435535859,151.3,0.0905287922182521,8.954781411408533,318.90557481137154,159.950793399963,MANUAL_REVIEW,0.1053884913454631,Unemployed (high income stability risk),5,employment=Unemployed,,,,,,,,,,Route to manual credit review,Verify income stability (employment letter / business financials),,Risk signals require human judgement and policy checks; Income volatility raises PD beyond automated comfort
19423,0,669,82159.0,30652.0,36,0.1040508493798797,0.466344312316262,0,0.1453118952275466,5.575952603957211,Regional,0.6356563554652164,12771.67,0.1029545822072736,835.8257806567834,4784.049952788109,3798.2241721313258,MANUAL_REVIEW,0.1040508493798797,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Route to manual credit review,,,Risk signals require human judgement and policy checks
19424,0,696,18808.0,3965.0,60,0.0827523795247791,0.0964019825349691,1,0.0516290940025521,3.693925015572056,Remote,0.5938225646190103,1652.08,0.0490021120754402,48.07314878075499,820.2829620393732,622.2098132586182,APPROVE_REPRICE,0.0827523795247791,Recent delinquency in last 12 months,4,delinq_12m=1,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),Request additional verification (payslips/bank statements) before final approval,,Moderate risk: pricing can offset expected loss; Strengthen confidence given bureau risk flags
19425,0,643,58880.0,6906.0,24,0.0922458283703059,0.5782259177760402,1,0.0644449728260869,6.282344159248764,Outer Metro,0.6726434596155915,345.3,0.2490554558402186,57.84656324814922,637.0496907253331,429.2031274771839,DECLINE,0.0922458283703059,Recent delinquency in last 12 months,4,delinq_12m=1,,,,,,,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
19426,0,656,56342.0,7165.0,60,0.1410714286963956,0.4156827742393567,0,0.0355940506194313,5.407955077648748,Inner Metro,0.6481786527982715,5612.58,0.142422532920327,518.1267006805207,2526.9419665241862,1858.8152658436657,MANUAL_REVIEW,0.1410714286963956,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Route to manual credit review,,,Risk signals require human judgement and policy checks
19427,0,618,38895.0,7178.0,60,0.0803825373587255,0.212906351306428,0,0.044945622830698,4.661623403187914,Regional,0.6261740792333934,5144.23,0.0766745765774685,246.9828796844997,1442.46463290233,1045.4817532178304,APPROVE_REPRICE,0.0803825373587255,Low credit score,4,credit_score=618,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),Request additional verification (payslips/bank statements) before final approval,,Moderate risk: pricing can offset expected loss; Strengthen confidence given bureau risk flags
19428,0,673,52666.0,19268.0,48,0.0990093694207153,0.2792329582934802,0,0.1111388751756351,5.905232005076551,Outer Metro,0.5781415919325921,16859.5,0.0857055496676473,835.3872626987105,3815.425059996686,2830.0377972979754,MANUAL_REVIEW,0.0990093694207153,Self-employed (income volatility risk),3,employment=Self-employed,,,,,,,,,,Route to manual credit review,Verify income stability (employment letter / business financials),,Risk signals require human judgement and policy checks; Income volatility raises PD beyond automated comfort
19429,0,638,18000.0,4562.0,48,0.1255904307923019,0.452658610351052,0,0.0809266666666666,5.666339787456391,Inner Metro,0.6306432199458442,570.25,0.3144804799087086,113.09482124766808,1145.8870905489628,882.7922693012947,DECLINE,0.1255904307923019,Unemployed (high income stability risk),5,employment=Unemployed,Low credit score,4.0,credit_score=638,,,,,,,Decline under automated policy,Provide adverse action notice (top 2–3 reasons) + path to eligibility,,Predicted risk exceeds acceptable band; Transparent explanation improves fairness and compliance
19430,0,673,26670.0,6403.0,60,0.0515786326946591,0.1795084277849797,0,0.054578177727784,3.9452452663620488,Remote,0.556739803986903,853.73,0.0839416826345669,39.89794115709706,825.6449628597559,635.7470217026588,MANUAL_REVIEW,0.0515786326946591,Macro environment stressed (unemployment/inflation),3,unemp=3.9 infl=8.0,,,,,,,,,,Route to manual credit review,,,Risk signals require human judgement and policy checks
19431,0,658,18000.0,3267.0,36,0.0936359056054295,0.2315025165013509,1,0.0696266666666666,6.768846226589503,Inner Metro,0.6774388221386904,3085.5,0.1570722754916565,328.3183581982604,458.86275541940734,-19.455602778853063,DECLINE,0.0936359056054295,Recent delinquency in last 12 months,4,delinq_12m=1,,,,,,,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
19432,0,648,18000.0,3674.0,24,0.0789835423855121,0.6026998506857665,1,0.11066,3.0,Regional,0.7361613227236271,2602.42,0.3421142035211757,655.422715937291,290.18553472437145,-515.2371812129195,DECLINE,0.0789835423855121,Unemployed (high income stability risk),5,employment=Unemployed,High revolving utilization,4.0,utilization=0.60,Recent delinquency in last 12 months,4.0,delinq_12m=1,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
19433,0,688,51853.0,17528.0,36,0.1183595692388103,0.287961174975797,0,0.1344130522824137,6.507449344413428,Outer Metro,0.6221467695589455,2921.33,0.0791177584923282,143.7962113543356,3111.9097944268024,2818.1135830724666,APPROVE_REPRICE,0.1183595692388103,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
19434,0,712,33266.0,9030.0,36,0.0909016296048093,0.1879721041245895,0,0.1037203150363734,5.004225784065512,Inner Metro,0.6208230085711598,7775.83,0.0452250608045324,218.3200995811825,1231.2625729971423,862.9424734159599,APPROVE_REPRICE,0.0909016296048093,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
19435,0,683,18000.0,2088.0,24,0.123871304157891,0.4098862682682469,0,0.06578,6.388658227484025,Regional,0.6431772787542184,174.0,0.2034108272595959,22.764284688199,258.64328308167654,85.87899839347753,DECLINE,0.123871304157891,Unemployed (high income stability risk),5,employment=Unemployed,Missed payment (last 3 months),3.0,missed_3m=1,,,,,,,Decline under automated policy,Provide adverse action notice (top 2–3 reasons) + path to eligibility,,Predicted risk exceeds acceptable band; Transparent explanation improves fairness and compliance
19436,0,684,58970.0,21804.0,36,0.1114757188231046,0.0899023586861712,0,0.1455709682889605,6.928503506383072,Regional,0.5986956084643071,7268.0,0.077092445863656,335.45387704460666,3645.9248598284594,3160.470982783853,APPROVE_REPRICE,0.1114757188231046,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
19437,0,580,18000.0,2881.0,36,0.082602086299433,0.3008116808431093,1,0.0604199999999999,4.687044897260177,Outer Metro,0.691692253602267,144.05,0.1903411513577125,18.96526286576156,356.9649159429998,187.99965307723824,DECLINE,0.082602086299433,Very low credit score,5,credit_score=580,Recent delinquency in last 12 months,4.0,delinq_12m=1,Student (higher income volatility risk),3.0,employment=Student,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
19438,0,609,19944.0,4050.0,24,0.0832531932921337,0.3070629846506593,1,0.1105716004813477,4.743442650262214,Outer Metro,0.6839596237327988,202.5,0.1781061059691133,24.66802050768763,337.1754328331419,162.50741232545425,DECLINE,0.0832531932921337,Low credit score,4,credit_score=609,Recent delinquency in last 12 months,4.0,delinq_12m=1,,,,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
19439,0,690,34085.0,6528.0,60,0.1240471490894555,0.2544208346240508,0,0.0515945430541293,5.577556219354116,Inner Metro,0.6444245284480886,4025.6,0.0765087166279504,198.47855933760096,2024.449473139915,1675.970913802314,APPROVE_REPRICE,0.1240471490894555,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
19440,0,666,56109.0,7373.0,60,0.0849544067103457,0.1693326702840606,0,0.0323477516975886,3.839629914932788,Inner Metro,0.59631818219396,3809.38,0.0580768851588932,131.92760082291812,1565.9221016884474,1283.9945008655293,APPROVE_REPRICE,0.0849544067103457,Self-employed (income volatility risk),3,employment=Self-employed,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
19441,0,684,43213.0,4512.0,48,0.0724896636893641,0.0,0,0.0301492606391595,4.80198574099519,Inner Metro,0.5619140898624346,376.0,0.0382557453435306,8.082662314846377,654.1467251328221,496.0640628179757,APPROVE_REPRICE,0.0724896636893641,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
19442,0,563,38485.0,11567.0,48,0.0900159822032106,0.2465397740095961,1,0.0897544497856307,4.700097670692499,Inner Metro,0.705832320922859,578.35,0.1879869537470192,76.73968137057682,2082.429732289074,1855.690050918497,DECLINE,0.0900159822032106,Very low credit score,5,credit_score=563,Recent delinquency in last 12 months,4.0,delinq_12m=1,,,,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
19443,0,722,61239.0,16943.0,72,0.0688386873586078,0.3000801044567111,0,0.0564189487091559,3.776615529671007,Inner Metro,0.6010626786561748,11060.01,0.0711567938883182,473.0332338153539,3499.001639750679,2875.968405935325,APPROVE_REPRICE,0.0688386873586078,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
19444,0,613,116805.0,17232.0,36,0.0674499281055734,0.0782513410584493,1,0.0544569153717734,4.637025021789018,Outer Metro,0.6212389157302551,861.6,0.0757184704616385,40.52902683847837,1743.4457416728617,1552.9167148343831,APPROVE_REPRICE,0.0674499281055734,Low credit score,4,credit_score=613,Recent delinquency in last 12 months,4.0,delinq_12m=1,High recent credit inquiries,3.0,inquiries_6m=4,,,,Approve with risk-based pricing (increase rate to target margin),Request additional verification (payslips/bank statements) before final approval,,Moderate risk: pricing can offset expected loss; Strengthen confidence given bureau risk flags
19445,0,719,65931.0,22606.0,48,0.109993184225459,0.4291487629586007,0,0.1063402648223142,6.1036552576695975,Inner Metro,0.6005733993448512,1130.3,0.0962437018315731,65.33293052936015,4973.011845201453,4757.678914672093,MANUAL_REVIEW,0.109993184225459,Self-employed (income volatility risk),3,employment=Self-employed,,,,,,,,,,Route to manual credit review,Verify income stability (employment letter / business financials),,Risk signals require human judgement and policy checks; Income volatility raises PD beyond automated comfort
19446,1,617,60554.0,13959.0,36,0.1325344853252667,0.6536217660499746,0,0.0935442745318228,6.017048379413277,Outer Metro,0.6430466496761958,697.95,0.2426375660735135,108.89923585281588,2775.0733209830983,2516.1740851302825,DECLINE,0.1325344853252667,Low credit score,4,credit_score=617,High revolving utilization,4.0,utilization=0.65,,,,,,,Decline under automated policy,Provide adverse action notice (top 2–3 reasons) + path to eligibility,,Predicted risk exceeds acceptable band; Transparent explanation improves fairness and compliance
19447,0,650,76481.0,10659.0,36,0.1025178109869874,0.4274560418440107,0,0.0541624717250035,4.987351643554622,Inner Metro,0.611482134081735,532.95,0.0988245772761114,32.2058825257036,1639.1060209654488,1456.9001384397452,MANUAL_REVIEW,0.1025178109869874,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Route to manual credit review,,,Risk signals require human judgement and policy checks
19448,0,699,35393.0,8219.0,48,0.1141612705589825,0.1570044599850601,0,0.0725872347639363,5.274849476817798,Inner Metro,0.6286654071923229,8219.0,0.0759148577373554,392.2521444555717,1876.5829654485551,1334.3308209929835,APPROVE_REPRICE,0.1141612705589825,Self-employed (income volatility risk),3,employment=Self-employed,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
19449,0,708,18000.0,5855.0,36,0.0668615155113952,0.2280122700573431,0,0.1199666666666666,4.834964289073054,Regional,0.6111353220562221,1463.75,0.0538797185886292,48.19806603795722,587.2112599788289,389.0131939408717,APPROVE_REPRICE,0.0668615155113952,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
19450,0,728,45085.0,9027.0,36,0.05,0.0767871714860829,0,0.0720106465565043,3.086360692126904,Remote,0.5877217706191773,451.35,0.0183284957987503,4.861967477237378,677.0250000000001,522.1630325227627,APPROVE,0.05,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Auto-approve under standard terms,,,Low predicted default risk under policy thresholds
19451,0,663,18000.0,2629.0,36,0.1077864184969561,0.1093332227513243,1,0.0571933333333333,3.97996217921874,Regional,0.6351954508698088,1752.67,0.1524444142179901,169.71453867390136,425.0557413427466,105.34120266884526,DECLINE,0.1077864184969561,Unemployed (high income stability risk),5,employment=Unemployed,Recent delinquency in last 12 months,4.0,delinq_12m=1,Missed payment (last 3 months),3.0,missed_3m=1,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
19452,0,665,71298.0,13681.0,48,0.1456450016484512,0.3146168907420448,0,0.0635765379113018,6.350787820883213,Inner Metro,0.6195198238139982,3420.25,0.1027687099219965,217.7579222937439,3985.138535104923,3617.38061281118,MANUAL_REVIEW,0.1456450016484512,Self-employed (income volatility risk),3,employment=Self-employed,,,,,,,,,,Route to manual credit review,Verify income stability (employment letter / business financials),,Risk signals require human judgement and policy checks; Income volatility raises PD beyond automated comfort
19453,0,538,42944.0,5701.0,48,0.1211866799393313,0.4465405385839642,2,0.0420435916542474,6.636678562901952,Outer Metro,0.6644009932448675,3444.35,0.3936763818341496,900.9006696894504,1381.7705246682558,330.8698549788054,DECLINE,0.1211866799393313,Very low credit score,5,credit_score=538,Multiple delinquencies in last 12 months,5.0,delinq_12m=2,Missed payment (last 3 months),3.0,missed_3m=1,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
19454,0,724,66073.0,20984.0,60,0.0856559521491417,0.055951481881464,0,0.0783097483086888,4.170006796692722,Inner Metro,0.5942643174846562,12940.13,0.0318485365838947,244.9107086338698,4493.511249743977,4098.600541110107,APPROVE_REPRICE,0.0856559521491417,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
19455,1,559,83065.0,28488.0,60,0.1091452636278065,0.3536861285617638,2,0.0893054836573767,6.5429055969730285,Outer Metro,0.7148800062312156,24689.6,0.2951478366550415,5209.389245497027,7773.325675572386,2413.9364300753587,DECLINE,0.1091452636278065,Very low credit score,5,credit_score=559,Multiple delinquencies in last 12 months,5.0,delinq_12m=2,,,,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
19456,0,547,23961.0,8198.0,36,0.102377085705791,0.3854649987076437,2,0.1329360210341805,3.7591669115930886,Regional,0.6703902383314472,409.9,0.2126426080423734,58.432691407959865,1258.9310229241123,1050.4983315161523,DECLINE,0.102377085705791,Very low credit score,5,credit_score=547,Multiple delinquencies in last 12 months,5.0,delinq_12m=2,Arrears (30+ days past due),4.0,DPD=31,Missed payment (last 3 months),3.0,missed_3m=1,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
19457,0,660,35367.0,9510.0,36,0.104120818018482,0.5661403860097434,0,0.1047417083722113,4.579431304035271,Inner Metro,0.5722706922070145,475.5,0.1309230345130931,35.62608411145238,1485.2834690336456,1299.6573849221932,MANUAL_REVIEW,0.104120818018482,Missed payment (last 3 months),3,missed_3m=1,,,,,,,,,,Route to manual credit review,,,Risk signals require human judgement and policy checks
19458,0,677,37752.0,12730.0,60,0.1055669331212514,0.3820076711655127,0,0.0870883661792752,5.057432241787192,Regional,0.6058022809475134,7425.83,0.0867632841104327,390.3119869264308,3359.6676465838264,2819.355659657396,MANUAL_REVIEW,0.1055669331212514,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Route to manual credit review,,,Risk signals require human judgement and policy checks
19459,0,761,57433.0,14817.0,36,0.1016409082339262,0.1607633513717291,0,0.1001340692633155,4.872190164375997,Outer Metro,0.5827867989479805,740.85,0.0449163105711669,19.39295845308915,2259.020005953128,2089.6270475000383,APPROVE_REPRICE,0.1016409082339262,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
19460,0,550,23670.0,5730.0,48,0.1216570720492916,0.6174450582840154,1,0.0767351077313054,4.36939453964844,Inner Metro,0.7186246315299749,4416.88,0.3245136989779665,1030.0320400702133,1394.1900456848823,214.1580056146693,DECLINE,0.1216570720492916,Very low credit score,5,credit_score=550,High revolving utilization,4.0,utilization=0.62,Recent delinquency in last 12 months,4.0,delinq_12m=1,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
19461,0,672,33123.0,7853.0,24,0.1015901183883431,0.410530237613417,2,0.1314917127071823,5.352087107944722,Inner Metro,0.6171826272312068,392.65,0.1859725601233738,45.06798740555651,797.7871997036586,602.7192122981021,DECLINE,0.1015901183883431,Multiple delinquencies in last 12 months,5,delinq_12m=2,Arrears (30+ days past due),4.0,DPD=46,Multiple missed payments (last 3 months),4.0,missed_3m=2,,,,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,If existing customer: initiate collections/outreach workflow (hardship assessment),Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Severe arrears require intervention rather than new credit
19462,0,686,62509.0,7029.0,60,0.1262229258096002,0.2128082952654987,1,0.0304429762114255,6.131745323337813,Regional,0.680975992038258,2928.75,0.0954153652721394,190.29720948785416,2218.0523637892,1877.755154301346,MANUAL_REVIEW,0.1262229258096002,Recent delinquency in last 12 months,4,delinq_12m=1,,,,,,,,,,Route to manual credit review,Request supporting documents + check recent bureau events,,Risk signals require human judgement and policy checks; Confirm whether risk is temporary or structural
19463,0,684,112782.0,28978.0,36,0.05,0.049636424437403,0,0.0924083630366547,3.455494767019304,Outer Metro,0.6263525104361968,6439.56,0.0400141021135228,161.3942628364034,2173.3500000000004,1861.955737163597,APPROVE_REPRICE,0.05,Self-employed (income volatility risk),3,employment=Self-employed,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
19464,0,575,38325.0,12364.0,36,0.1016029027501729,0.3540054978889989,1,0.1252070450097847,5.35146294627762,Inner Metro,0.630319222017555,12020.56,0.2590140657276193,1962.495190165328,1884.327434404708,-228.1677557606201,DECLINE,0.1016029027501729,Very low credit score,5,credit_score=575,Recent delinquency in last 12 months,4.0,delinq_12m=1,High recent credit inquiries,3.0,inquiries_6m=4,Self-employed (income volatility risk),3.0,employment=Self-employed,Decline under automated policy,Offer alternative product: secured loan or smaller amount after 90-day clean history,Provide adverse action notice (top 2–3 reasons) + path to eligibility,Predicted risk exceeds acceptable band; Risk can be mitigated with collateral / seasoning; Transparent explanation improves fairness and compliance
19465,0,678,22719.0,3833.0,36,0.1396449530448732,0.1854913425765139,0,0.0691614947841014,6.35789876194822,Inner Metro,0.5569898050957223,1810.03,0.0986935554805747,99.4997097978328,802.8886575314988,553.388947733666,MANUAL_REVIEW,0.1396449530448732,Student (higher income volatility risk),3,employment=Student,,,,,,,,,,Route to manual credit review,Verify income stability (employment letter / business financials),,Risk signals require human judgement and policy checks; Income volatility raises PD beyond automated comfort
19466,0,724,55214.0,11872.0,24,0.0789115396580794,0.28116402519396,0,0.1165682616727641,4.704717282244031,Remote,0.5826023997024349,593.6,0.050165595380789,17.34890753480081,936.8377988207196,769.4888912859188,APPROVE_REPRICE,0.0789115396580794,No major risk flags triggered (combined moderate factors),1,—,,,,,,,,,,Approve with risk-based pricing (increase rate to target margin),,,Moderate risk: pricing can offset expected loss
